GHCN_ID,month,day,hour,MLY-TMIN-AVGNDS-LSTH031,meas_flag_MLY-TMIN-AVGNDS-LSTH031,comp_flag_MLY-TMIN-AVGNDS-LSTH031,years_MLY-TMIN-AVGNDS-LSTH031
USC00203295,05,99,99,     0.7, ,E,10
USC00203295,06,99,99,     0.0, ,E,10
USC00203295,07,99,99,     0.0, ,E,10
USC00203295,08,99,99,     0.0, ,E, 9
USC00203295,09,99,99,     0.0, ,E,11
USC00203295,10,99,99,     2.3, ,E,11
USC00203295,11,99,99,    14.6, ,E,10
USC00203295,12,99,99,    23.5, ,E,11
USC00203391,01,99,99,    30.0, ,S,30
USC00203391,02,99,99,    27.2, ,S,30
USC00203391,03,99,99,    27.8, ,S,30
USC00203391,04,99,99,    20.6, ,S,29
USC00203391,05,99,99,     6.2, ,S,30
USC00203391,06,99,99,     0.3, ,S,28
USC00203391,07,99,99,     0.0, ,S,29
USC00203391,08,99,99,     0.0, ,S,29
USC00203391,09,99,99,     2.1, ,S,30
USC00203391,10,99,99,    12.3, ,S,30
USC00203391,11,99,99,    22.3, ,S,30
USC00203391,12,99,99,    28.6, ,S,30
USC00203421,01,99,99,    30.3, ,R,10
USC00203421,02,99,99,    27.8, ,R,10
USC00203421,03,99,99,    27.6, ,R,10
USC00203421,04,99,99,    22.5, ,R,10
USC00203421,05,99,99,     6.6, ,R,10
USC00203421,06,99,99,     0.2, ,R,10
USC00203421,07,99,99,     0.0, ,R,10
USC00203421,08,99,99,     0.0, ,R,10
USC00203421,09,99,99,     0.8, ,R,10
USC00203421,10,99,99,    10.0, ,R,11
USC00203421,11,99,99,    22.8, ,R,11
USC00203421,12,99,99,    29.1, ,R,11
USC00203429,01,99,99,    29.7, ,R,19
USC00203429,02,99,99,    26.6, ,R,19
USC00203429,03,99,99,    25.1, ,R,19
USC00203429,04,99,99,    14.0, ,R,19
USC00203429,05,99,99,     2.7, ,R,20
USC00203429,06,99,99,     0.0, ,R,20
USC00203429,07,99,99,     0.0, ,R,20
USC00203429,08,99,99,     0.0, ,R,21
USC00203429,09,99,99,     0.8, ,R,22
USC00203429,10,99,99,     8.0, ,R,19
USC00203429,11,99,99,    19.9, ,R,18
USC00203429,12,99,99,    28.5, ,R,19
USC00203477,01,99,99,    27.2, ,S,24
USC00203477,02,99,99,    24.3, ,R,22
USC00203477,03,99,99,    21.0, ,R,23
USC00203477,04,99,99,     6.3, ,R,22
USC00203477,05,99,99,     0.1, ,R,23
USC00203477,06,99,99,     0.0, ,R,22
USC00203477,07,99,99,     0.0, ,R,22
USC00203477,08,99,99,     0.0, ,R,22
USC00203477,09,99,99,     0.0, ,S,24
USC00203477,10,99,99,     1.3, ,S,24
USC00203477,11,99,99,    12.3, ,S,25
USC00203477,12,99,99,    23.4, ,R,23
USC00203504,01,99,99,    26.9, ,R,17
USC00203504,02,99,99,    24.2, ,R,16
USC00203504,03,99,99,    19.5, ,R,21
USC00203504,04,99,99,     7.7, ,R,20
USC00203504,05,99,99,     0.7, ,R,18
USC00203504,06,99,99,     0.0,X,R,20
USC00203504,07,99,99,     0.0, ,R,18
USC00203504,08,99,99,     0.0, ,R,20
USC00203504,09,99,99,     0.1, ,R,20
USC00203504,10,99,99,     2.9, ,R,19
USC00203504,11,99,99,    13.6, ,R,20
USC00203504,12,99,99,    23.9, ,R,16
USC00203528,01,99,99,    29.9, ,E, 8
USC00203528,02,99,99,    27.7, ,E, 7
USC00203528,03,99,99,    25.5, ,E, 7
USC00203528,04,99,99,    21.2, ,E, 7
USC00203528,05,99,99,     4.9, ,E, 8
USC00203528,06,99,99,     0.0, ,E,10
USC00203528,07,99,99,     0.0, ,E,10
USC00203528,08,99,99,     0.0, ,E,10
USC00203528,09,99,99,     1.0, ,E,10
USC00203528,10,99,99,    12.4, ,E,10
USC00203528,11,99,99,    23.0, ,E, 9
USC00203528,12,99,99,    28.6, ,E, 9
USC00203529,01,99,99,    29.3, ,S,27
USC00203529,02,99,99,    27.1, ,S,25
USC00203529,03,99,99,    27.6, ,S,25
USC00203529,04,99,99,    18.1, ,S,25
USC00203529,05,99,99,     4.3, ,S,28
USC00203529,06,99,99,     0.0,X,S,27
USC00203529,07,99,99,     0.0, ,S,26
USC00203529,08,99,99,     0.0,X,S,28
USC00203529,09,99,99,     0.5, ,S,28
USC00203529,10,99,99,     8.0, ,S,26
USC00203529,11,99,99,    20.4, ,S,25
USC00203529,12,99,99,    28.8, ,S,27
USC00203585,01,99,99,    28.9, ,S,28
USC00203585,02,99,99,    26.4, ,S,30
USC00203585,03,99,99,    25.6, ,S,28
USC00203585,04,99,99,    11.9, ,S,28
USC00203585,05,99,99,     0.6, ,S,30
USC00203585,06,99,99,     0.0, ,S,30
USC00203585,07,99,99,     0.0, ,S,30
USC00203585,08,99,99,     0.0, ,S,29
USC00203585,09,99,99,     0.0, ,S,27
USC00203585,10,99,99,     2.6, ,S,30
USC00203585,11,99,99,    15.6, ,S,29
USC00203585,12,99,99,    26.0, ,S,30
USC00203628,01,99,99,    28.9, ,R,22
USC00203628,02,99,99,    26.5, ,R,22
USC00203628,03,99,99,    25.6, ,R,23
USC00203628,04,99,99,    13.4, ,R,23
USC00203628,05,99,99,     1.5, ,R,23
USC00203628,06,99,99,     0.0, ,R,23
USC00203628,07,99,99,     0.0, ,R,23
USC00203628,08,99,99,     0.0, ,R,23
USC00203628,09,99,99,     0.0, ,R,23
USC00203628,10,99,99,     4.1, ,R,23
USC00203628,11,99,99,    15.6, ,R,23
USC00203628,12,99,99,    26.4, ,R,23
USC00203632,01,99,99,    28.8, ,S,24
USC00203632,02,99,99,    25.6, ,S,25
USC00203632,03,99,99,    24.7, ,R,23
USC00203632,04,99,99,    12.7, ,R,21
USC00203632,05,99,99,     2.5, ,R,23
USC00203632,06,99,99,     0.0, ,R,23
USC00203632,07,99,99,     0.0, ,R,20
USC00203632,08,99,99,     0.0, ,R,23
USC00203632,09,99,99,     0.4, ,R,21
USC00203632,10,99,99,     5.4, ,R,21
USC00203632,11,99,99,    16.6, ,S,24
USC00203632,12,99,99,    26.1, ,S,24
USC00203661,01,99,99,    28.4, ,S,28
USC00203661,02,99,99,    26.0, ,S,28
USC00203661,03,99,99,    24.1, ,S,28
USC00203661,04,99,99,    12.7, ,S,28
USC00203661,05,99,99,     1.8, ,S,28
USC00203661,06,99,99,     0.0, ,S,28
USC00203661,07,99,99,     0.0, ,S,28
USC00203661,08,99,99,     0.0, ,S,29
USC00203661,09,99,99,     0.3, ,S,29
USC00203661,10,99,99,     6.2, ,S,28
USC00203661,11,99,99,    17.5, ,S,29
USC00203661,12,99,99,    26.1, ,S,29
USC00203712,01,99,99,    28.0, ,R,15
USC00203712,02,99,99,    25.8, ,R,17
USC00203712,03,99,99,    22.9, ,R,16
USC00203712,04,99,99,    10.3, ,R,12
USC00203712,05,99,99,     1.4, ,R,13
USC00203712,06,99,99,     0.0, ,R,14
USC00203712,07,99,99,     0.0, ,R,11
USC00203712,08,99,99,     0.0, ,R,16
USC00203712,09,99,99,     0.0, ,R,15
USC00203712,10,99,99,     7.4, ,R,13
USC00203712,11,99,99,    17.3, ,R,15
USC00203712,12,99,99,    26.3, ,R,16
USC00203744,01,99,99,    30.9, ,S,24
USC00203744,02,99,99,    27.6, ,R,23
USC00203744,03,99,99,    28.5, ,R,23
USC00203744,04,99,99,    22.6, ,R,23
USC00203744,05,99,99,     8.6, ,R,23
USC00203744,06,99,99,     0.8, ,R,23
USC00203744,07,99,99,     0.0, ,R,23
USC00203744,08,99,99,     0.1, ,R,19
USC00203744,09,99,99,     2.8, ,R,21
USC00203744,10,99,99,    14.0, ,R,23
USC00203744,11,99,99,    25.6, ,S,24
USC00203744,12,99,99,    30.5, ,S,25
USC00203769,01,99,99,    29.1, ,R,23
USC00203769,02,99,99,    26.7, ,R,23
USC00203769,03,99,99,    25.8, ,R,21
USC00203769,04,99,99,    15.1, ,R,19
USC00203769,05,99,99,     3.7, ,R,22
USC00203769,06,99,99,     0.1, ,R,21
USC00203769,07,99,99,     0.0, ,R,20
USC00203769,08,99,99,     0.0, ,R,22
USC00203769,09,99,99,     1.1, ,R,21
USC00203769,10,99,99,    10.2, ,R,21
USC00203769,11,99,99,    19.3, ,R,22
USC00203769,12,99,99,    27.6, ,R,23
USC00203823,01,99,99,    28.4, ,S,27
USC00203823,02,99,99,    25.9, ,S,25
USC00203823,03,99,99,    23.8, ,S,25
USC00203823,04,99,99,    11.5, ,S,24
USC00203823,05,99,99,     1.2, ,S,26
USC00203823,06,99,99,     0.0, ,S,27
USC00203823,07,99,99,     0.0, ,S,25
USC00203823,08,99,99,     0.0, ,S,26
USC00203823,09,99,99,     0.5, ,S,26
USC00203823,10,99,99,     6.0, ,S,26
USC00203823,11,99,99,    18.0, ,S,25
USC00203823,12,99,99,    26.7, ,S,25
USC00203858,01,99,99,    27.2, ,R,18
USC00203858,02,99,99,    25.1, ,R,19
USC00203858,03,99,99,    22.1, ,R,17
USC00203858,04,99,99,     8.5, ,R,18
USC00203858,05,99,99,     0.5, ,R,17
USC00203858,06,99,99,     0.0, ,R,18
USC00203858,07,99,99,     0.0, ,R,18
USC00203858,08,99,99,     0.0, ,R,17
USC00203858,09,99,99,     0.1, ,R,19
USC00203858,10,99,99,     1.6, ,R,18
USC00203858,11,99,99,    13.0, ,R,17
USC00203858,12,99,99,    25.0, ,R,15
USC00203930,01,99,99,    29.8, ,R,13
USC00203930,02,99,99,    27.4, ,R,13
USC00203930,03,99,99,    26.9, ,R,13
USC00203930,04,99,99,    18.0, ,R,13
USC00203930,05,99,99,     4.7, ,R,14
USC00203930,06,99,99,     0.1, ,R,14
USC00203930,07,99,99,     0.0, ,R,14
USC00203930,08,99,99,     0.0, ,R,13
USC00203930,09,99,99,     0.8, ,R,13
USC00203930,10,99,99,    11.6, ,R,13
USC00203930,11,99,99,    20.4, ,R,13
USC00203930,12,99,99,    28.9, ,R,13
USC00203932,01,99,99,    30.0, ,S,29
USC00203932,02,99,99,    27.2, ,S,29
USC00203932,03,99,99,    28.3, ,R,22
USC00203932,04,99,99,    19.7, ,S,28
USC00203932,05,99,99,     6.8, ,S,30
USC00203932,06,99,99,     0.6, ,S,29
USC00203932,07,99,99,     0.0, ,S,29
USC00203932,08,99,99,     0.1, ,S,29
USC00203932,09,99,99,     4.0, ,S,29
USC00203932,10,99,99,    14.0, ,S,28
USC00203932,11,99,99,    22.6, ,S,29
USC00203932,12,99,99,    29.0, ,S,29
USC00203947,01,99,99,    28.8, ,R,11
USC00203947,02,99,99,    26.9, ,R,11
USC00203947,03,99,99,    24.5, ,R,11
USC00203947,04,99,99,    10.6, ,R,11
USC00203947,05,99,99,     1.5, ,R,11
USC00203947,06,99,99,     0.0, ,R,11
USC00203947,07,99,99,     0.0, ,R,11
USC00203947,08,99,99,     0.0, ,R,11
USC00203947,09,99,99,     0.1, ,R,11
USC00203947,10,99,99,     7.6, ,R,11
USC00203947,11,99,99,    17.9, ,R,10
USC00203947,12,99,99,    27.4, ,R,10
USC00204078,01,99,99,    28.4, ,R,22
USC00204078,02,99,99,    26.2, ,R,22
USC00204078,03,99,99,    23.9, ,R,22
USC00204078,04,99,99,    10.9, ,R,22
USC00204078,05,99,99,     1.2, ,R,21
USC00204078,06,99,99,     0.0, ,R,23
USC00204078,07,99,99,     0.0, ,R,23
USC00204078,08,99,99,     0.0, ,R,23
USC00204078,09,99,99,     0.4, ,R,23
USC00204078,10,99,99,     6.1, ,R,23
USC00204078,11,99,99,    17.2, ,R,22
USC00204078,12,99,99,    26.7, ,R,22
USC00204090,01,99,99,    30.5, ,S,30
USC00204090,02,99,99,    27.5, ,S,30
USC00204090,03,99,99,    27.6, ,S,30
USC00204090,04,99,99,    18.8, ,S,30
USC00204090,05,99,99,     4.0, ,S,28
USC00204090,06,99,99,     0.1, ,S,30
USC00204090,07,99,99,     0.0, ,S,30
USC00204090,08,99,99,     0.0, ,S,28
USC00204090,09,99,99,     0.7, ,S,30
USC00204090,10,99,99,    11.0, ,S,29
USC00204090,11,99,99,    23.9, ,S,30
USC00204090,12,99,99,    29.6, ,S,30
USC00204104,01,99,99,    30.8, ,S,30
USC00204104,02,99,99,    27.6, ,S,30
USC00204104,03,99,99,    27.9, ,S,30
USC00204104,04,99,99,    20.8, ,S,30
USC00204104,05,99,99,     5.0, ,S,30
USC00204104,06,99,99,     0.2, ,S,30
USC00204104,07,99,99,     0.0, ,S,30
USC00204104,08,99,99,     0.0, ,S,30
USC00204104,09,99,99,     1.3, ,S,30
USC00204104,10,99,99,    12.1, ,S,29
USC00204104,11,99,99,    24.6, ,S,30
USC00204104,12,99,99,    30.2, ,S,30
USC00204105,01,99,99,    31.0, ,E, 2
USC00204105,02,99,99,    28.0, ,E, 2
USC00204105,03,99,99,    29.5, ,E, 2
USC00204105,04,99,99,    23.0, ,E, 2
USC00204105,05,99,99,     8.4, ,E, 2
USC00204105,06,99,99,     0.5, ,E, 2
USC00204105,07,99,99,     0.0, ,E, 2
USC00204105,08,99,99,     0.0, ,E, 2
USC00204105,09,99,99,     1.6, ,E, 2
USC00204105,10,99,99,    16.4, ,E, 2
USC00204105,11,99,99,    27.3, ,E, 3
USC00204105,12,99,99,    30.3, ,E, 3
USC00204130,01,99,99,    30.7, ,R,13
USC00204130,02,99,99,    27.6, ,R,13
USC00204130,03,99,99,    28.9, ,R,13
USC00204130,04,99,99,    23.1, ,R,14
USC00204130,05,99,99,     6.5, ,R,14
USC00204130,06,99,99,     0.3, ,R,14
USC00204130,07,99,99,     0.0, ,R,14
USC00204130,08,99,99,     0.0, ,R,14
USC00204130,09,99,99,     1.1, ,R,14
USC00204130,10,99,99,    12.9, ,R,14
USC00204130,11,99,99,    24.1, ,R,14
USC00204130,12,99,99,    29.9, ,R,14
USC00204161,01,99,99,    30.2, ,R,11
USC00204161,02,99,99,    27.8, ,R,11
USC00204161,03,99,99,    28.5, ,R,11
USC00204161,04,99,99,    24.6, ,R,11
USC00204161,05,99,99,     9.1, ,R,11
USC00204161,06,99,99,     0.7, ,R,11
USC00204161,07,99,99,     0.0, ,R,12
USC00204161,08,99,99,     0.0, ,R,12
USC00204161,09,99,99,     1.5, ,R,12
USC00204161,10,99,99,    12.4, ,R,12
USC00204161,11,99,99,    22.7, ,R,12
USC00204161,12,99,99,    29.3, ,R,12
USC00204257,01,99,99,    30.0, ,S,30
USC00204257,02,99,99,    27.3, ,S,30
USC00204257,03,99,99,    27.5, ,S,30
USC00204257,04,99,99,    19.4, ,S,30
USC00204257,05,99,99,     5.4, ,S,30
USC00204257,06,99,99,     0.3, ,S,30
USC00204257,07,99,99,     0.0, ,S,30
USC00204257,08,99,99,     0.0, ,S,30
USC00204257,09,99,99,     1.2, ,S,30
USC00204257,10,99,99,     9.9, ,S,30
USC00204257,11,99,99,    21.4, ,S,30
USC00204257,12,99,99,    28.8, ,S,30
USC00204258,01,99,99,    30.1, ,R,14
USC00204258,02,99,99,    27.6, ,R,14
USC00204258,03,99,99,    28.1, ,R,14
USC00204258,04,99,99,    21.2, ,R,14
USC00204258,05,99,99,     6.2, ,R,14
USC00204258,06,99,99,     0.3, ,R,14
USC00204258,07,99,99,     0.0, ,R,14
USC00204258,08,99,99,     0.0, ,R,14
USC00204258,09,99,99,     1.6, ,R,14
USC00204258,10,99,99,    12.4, ,R,14
USC00204258,11,99,99,    23.0, ,R,14
USC00204258,12,99,99,    29.1, ,R,15
USC00204320,01,99,99,    30.0, ,E,10
USC00204320,02,99,99,    27.3, ,E, 7
USC00204320,03,99,99,    25.6, ,E, 6
USC00204320,04,99,99,    16.4, ,E,10
USC00204320,05,99,99,     2.8, ,E,11
USC00204320,06,99,99,     0.0, ,E,11
USC00204320,07,99,99,     0.0, ,E,11
USC00204320,08,99,99,     0.0, ,E, 9
USC00204320,09,99,99,     1.2, ,E, 8
USC00204320,10,99,99,     9.6, ,E,10
USC00204320,11,99,99,    20.6, ,E,11
USC00204320,12,99,99,    27.9, ,E,11
USC00204425,01,99,99,    30.0, ,E, 5
USC00204425,02,99,99,    27.2, ,E, 5
USC00204425,03,99,99,    27.8, ,E, 6
USC00204425,04,99,99,    19.3, ,E, 6
USC00204425,05,99,99,     3.8, ,E, 6
USC00204425,06,99,99,     0.0, ,E, 6
USC00204425,07,99,99,     0.0, ,E, 6
USC00204425,08,99,99,     0.0, ,E, 6
USC00204425,09,99,99,     0.0, ,E, 6
USC00204425,10,99,99,     8.3, ,E, 6
USC00204425,11,99,99,    20.8, ,E, 6
USC00204425,12,99,99,    28.7, ,E, 6
USC00204502,01,99,99,    29.7, ,S,28
USC00204502,02,99,99,    27.1, ,S,29
USC00204502,03,99,99,    26.9, ,S,28
USC00204502,04,99,99,    18.2, ,S,28
USC00204502,05,99,99,     4.1, ,S,29
USC00204502,06,99,99,     0.1, ,S,29
USC00204502,07,99,99,     0.0, ,S,29
USC00204502,08,99,99,     0.0, ,S,29
USC00204502,09,99,99,     1.3, ,S,29
USC00204502,10,99,99,    10.8, ,S,29
USC00204502,11,99,99,    21.4, ,S,29
USC00204502,12,99,99,    28.5, ,S,29
USC00204655,01,99,99,    28.4, ,S,24
USC00204655,02,99,99,    25.7, ,S,26
USC00204655,03,99,99,    24.5, ,S,26
USC00204655,04,99,99,    13.0, ,S,26
USC00204655,05,99,99,     1.0, ,S,26
USC00204655,06,99,99,     0.0, ,S,24
USC00204655,07,99,99,     0.0, ,S,26
USC00204655,08,99,99,     0.0, ,S,25
USC00204655,09,99,99,     0.1, ,S,25
USC00204655,10,99,99,     4.8, ,R,23
USC00204655,11,99,99,    17.2, ,S,26
USC00204655,12,99,99,    26.2, ,S,26
USC00204659,01,99,99,    28.1, ,R,13
USC00204659,02,99,99,    25.6, ,R,13
USC00204659,03,99,99,    21.9, ,R,13
USC00204659,04,99,99,    10.7, ,R,13
USC00204659,05,99,99,     0.9, ,R,12
USC00204659,06,99,99,     0.0, ,R,13
USC00204659,07,99,99,     0.0, ,R,13
USC00204659,08,99,99,     0.0, ,R,13
USC00204659,09,99,99,     0.1, ,R,13
USC00204659,10,99,99,     4.0, ,R,13
USC00204659,11,99,99,    15.2, ,R,13
USC00204659,12,99,99,    24.8, ,R,13
USC00204793,01,99,99,    28.7, ,R,14
USC00204793,02,99,99,    26.4, ,R,17
USC00204793,03,99,99,    24.4, ,R,16
USC00204793,04,99,99,    11.5, ,R,16
USC00204793,05,99,99,     1.2, ,R,15
USC00204793,06,99,99,     0.0, ,R,13
USC00204793,07,99,99,     0.0, ,R,15
USC00204793,08,99,99,     0.0, ,R,17
USC00204793,09,99,99,     0.0, ,R,13
USC00204793,10,99,99,     5.1, ,R,15
USC00204793,11,99,99,    17.3, ,R,14
USC00204793,12,99,99,    26.6, ,R,16
USC00204808,01,99,99,    28.1, ,R,19
USC00204808,02,99,99,    26.2, ,R,19
USC00204808,03,99,99,    24.7, ,R,19
USC00204808,04,99,99,    11.3, ,R,19
USC00204808,05,99,99,     1.1, ,R,19
USC00204808,06,99,99,     0.0, ,R,19
USC00204808,07,99,99,     0.0, ,R,19
USC00204808,08,99,99,     0.0, ,R,19
USC00204808,09,99,99,     0.0, ,R,19
USC00204808,10,99,99,     2.3, ,R,19
USC00204808,11,99,99,    13.5, ,R,19
USC00204808,12,99,99,    25.0, ,R,20
USC00204954,01,99,99,    28.7, ,R,17
USC00204954,02,99,99,    25.7, ,R,16
USC00204954,03,99,99,    23.7, ,R,17
USC00204954,04,99,99,    12.3, ,R,14
USC00204954,05,99,99,     2.3, ,R,14
USC00204954,06,99,99,     0.2, ,R,16
USC00204954,07,99,99,     0.0, ,R,17
USC00204954,08,99,99,     0.0, ,R,18
USC00204954,09,99,99,     0.4, ,R,16
USC00204954,10,99,99,     4.8, ,R,16
USC00204954,11,99,99,    15.0, ,R,17
USC00204954,12,99,99,    26.4, ,R,16
USC00204967,01,99,99,    29.8, ,R,19
USC00204967,02,99,99,    27.2, ,S,24
USC00204967,03,99,99,    28.2, ,R,22
USC00204967,04,99,99,    20.8, ,S,27
USC00204967,05,99,99,     6.6, ,S,27
USC00204967,06,99,99,     0.4, ,S,27
USC00204967,07,99,99,     0.0, ,S,26
USC00204967,08,99,99,     0.0, ,S,29
USC00204967,09,99,99,     1.9, ,S,27
USC00204967,10,99,99,    14.1, ,S,30
USC00204967,11,99,99,    23.3, ,S,27
USC00204967,12,99,99,    29.3, ,R,23
USC00205050,01,99,99,    28.7, ,R,18
USC00205050,02,99,99,    26.2, ,R,19
USC00205050,03,99,99,    23.7, ,R,15
USC00205050,04,99,99,    10.7, ,R,17
USC00205050,05,99,99,     1.0, ,R,18
USC00205050,06,99,99,     0.0, ,R,19
USC00205050,07,99,99,     0.0, ,R,17
USC00205050,08,99,99,     0.0, ,R,18
USC00205050,09,99,99,     0.0, ,R,19
USC00205050,10,99,99,     5.9, ,R,17
USC00205050,11,99,99,    17.7, ,R,19
USC00205050,12,99,99,    26.4, ,R,19
USC00205065,01,99,99,    28.2, ,S,28
USC00205065,02,99,99,    24.9, ,S,28
USC00205065,03,99,99,    22.8, ,S,28
USC00205065,04,99,99,    11.0, ,S,27
USC00205065,05,99,99,     2.1, ,S,27
USC00205065,06,99,99,     0.1, ,S,28
USC00205065,07,99,99,     0.0, ,S,28
USC00205065,08,99,99,     0.0,X,S,28
USC00205065,09,99,99,     0.2, ,S,27
USC00205065,10,99,99,     3.6, ,S,27
USC00205065,11,99,99,    14.1, ,S,27
USC00205065,12,99,99,    24.8, ,S,28
USC00205073,01,99,99,    30.2, ,S,30
USC00205073,02,99,99,    27.3, ,S,30
USC00205073,03,99,99,    27.2, ,S,30
USC00205073,04,99,99,    17.3, ,S,30
USC00205073,05,99,99,     2.1, ,S,30
USC00205073,06,99,99,     0.0, ,S,30
USC00205073,07,99,99,     0.0, ,S,30
USC00205073,08,99,99,     0.0, ,S,30
USC00205073,09,99,99,     0.2, ,S,29
USC00205073,10,99,99,     5.6, ,S,28
USC00205073,11,99,99,    19.6, ,S,30
USC00205073,12,99,99,    28.3, ,S,30
USC00205097,01,99,99,    29.1, ,S,29
USC00205097,02,99,99,    26.0, ,S,28
USC00205097,03,99,99,    24.6, ,S,27
USC00205097,04,99,99,    15.7, ,S,27
USC00205097,05,99,99,     3.6, ,S,26
USC00205097,06,99,99,     0.1, ,R,22
USC00205097,07,99,99,     0.0, ,R,23
USC00205097,08,99,99,     0.0, ,R,18
USC00205097,09,99,99,     0.2, ,S,25
USC00205097,10,99,99,     4.3, ,S,24
USC00205097,11,99,99,    15.9, ,S,28
USC00205097,12,99,99,    26.2, ,S,28
USC00205434,01,99,99,    27.8, ,S,27
USC00205434,02,99,99,    25.4, ,S,26
USC00205434,03,99,99,    22.5, ,S,26
USC00205434,04,99,99,     8.5, ,S,26
USC00205434,05,99,99,     0.5, ,S,27
USC00205434,06,99,99,     0.0, ,S,27
USC00205434,07,99,99,     0.0, ,S,27
USC00205434,08,99,99,     0.0, ,S,27
USC00205434,09,99,99,     0.2, ,S,26
USC00205434,10,99,99,     3.0, ,S,27
USC00205434,11,99,99,    14.8, ,S,28
USC00205434,12,99,99,    25.2, ,S,28
USC00205450,01,99,99,    27.1, ,R,15
USC00205450,02,99,99,    24.5, ,R,15
USC00205450,03,99,99,    22.7, ,R,15
USC00205450,04,99,99,    10.2, ,R,16
USC00205450,05,99,99,     1.6, ,R,15
USC00205450,06,99,99,     0.1, ,R,16
USC00205450,07,99,99,     0.0, ,R,13
USC00205450,08,99,99,     0.0, ,R,16
USC00205450,09,99,99,     0.6, ,R,15
USC00205450,10,99,99,     6.5, ,R,14
USC00205450,11,99,99,    15.7, ,R,16
USC00205450,12,99,99,    25.5, ,R,14
USC00205451,01,99,99,    27.7, ,R,12
USC00205451,02,99,99,    25.9, ,R,13
USC00205451,03,99,99,    22.8, ,R,13
USC00205451,04,99,99,     7.4, ,R,12
USC00205451,05,99,99,     0.7, ,R,12
USC00205451,06,99,99,     0.0, ,R,12
USC00205451,07,99,99,     0.0, ,R,12
USC00205451,08,99,99,     0.0, ,R,12
USC00205451,09,99,99,     0.1, ,R,12
USC00205451,10,99,99,     3.9, ,R,12
USC00205451,11,99,99,    15.2, ,R,13
USC00205451,12,99,99,    25.6, ,R,13
USC00205452,01,99,99,    28.2, ,S,26
USC00205452,02,99,99,    25.5, ,S,25
USC00205452,03,99,99,    23.7, ,S,27
USC00205452,04,99,99,    10.7, ,S,26
USC00205452,05,99,99,     1.4, ,S,25
USC00205452,06,99,99,     0.0, ,R,23
USC00205452,07,99,99,     0.0, ,S,25
USC00205452,08,99,99,     0.0, ,S,24
USC00205452,09,99,99,     0.3, ,S,24
USC00205452,10,99,99,     5.6, ,S,25
USC00205452,11,99,99,    18.5, ,S,26
USC00205452,12,99,99,    27.4, ,S,24
USC00205531,01,99,99,    29.3, ,R,16
USC00205531,02,99,99,    26.6, ,R,15
USC00205531,03,99,99,    27.4, ,R,15
USC00205531,04,99,99,    17.8, ,R,16
USC00205531,05,99,99,     4.8, ,R,16
USC00205531,06,99,99,     0.1, ,R,16
USC00205531,07,99,99,     0.0, ,R,16
USC00205531,08,99,99,     0.0, ,R,16
USC00205531,09,99,99,     1.4, ,R,16
USC00205531,10,99,99,     9.3, ,R,15
USC00205531,11,99,99,    19.6, ,R,16
USC00205531,12,99,99,    27.4, ,R,16
USC00205533,01,99,99,    29.3, ,R,14
USC00205533,02,99,99,    27.4, ,R,14
USC00205533,03,99,99,    26.8, ,R,14
USC00205533,04,99,99,    20.0, ,R,14
USC00205533,05,99,99,     6.8, ,R,14
USC00205533,06,99,99,     0.3, ,R,14
USC00205533,07,99,99,     0.0, ,R,14
USC00205533,08,99,99,     0.0, ,R,14
USC00205533,09,99,99,     0.9, ,R,14
USC00205533,10,99,99,    11.1, ,R,14
USC00205533,11,99,99,    21.5, ,R,14
USC00205533,12,99,99,    28.2, ,R,15
USC00205563,01,99,99,    27.0, ,R,11
USC00205563,02,99,99,    25.9, ,R,11
USC00205563,03,99,99,    20.5, ,R,10
USC00205563,04,99,99,     5.0, ,R,11
USC00205563,05,99,99,     0.4, ,R,14
USC00205563,06,99,99,     0.0, ,R,13
USC00205563,07,99,99,     0.0, ,R,11
USC00205563,08,99,99,     0.0, ,R,10
USC00205563,09,99,99,     0.0, ,R,10
USC00205563,10,99,99,     2.5, ,R,10
USC00205563,11,99,99,    13.9, ,R,10
USC00205563,12,99,99,    23.8, ,R,10
USC00205567,01,99,99,    27.7, ,S,30
USC00205567,02,99,99,    24.7, ,S,30
USC00205567,03,99,99,    23.1, ,S,29
USC00205567,04,99,99,    12.1, ,S,30
USC00205567,05,99,99,     4.0, ,S,27
USC00205567,06,99,99,     0.2, ,S,29
USC00205567,07,99,99,     0.0, ,S,28
USC00205567,08,99,99,     0.0, ,S,28
USC00205567,09,99,99,     0.6, ,S,29
USC00205567,10,99,99,     5.3, ,S,30
USC00205567,11,99,99,    14.9, ,S,29
USC00205567,12,99,99,    24.5, ,S,29
USC00205591,01,99,99,    29.9, ,R,17
USC00205591,02,99,99,    27.8, ,R,17
USC00205591,03,99,99,    28.2, ,R,17
USC00205591,04,99,99,    20.6, ,R,18
USC00205591,05,99,99,     6.0, ,R,18
USC00205591,06,99,99,     0.2, ,R,18
USC00205591,07,99,99,     0.0, ,R,18
USC00205591,08,99,99,     0.0, ,R,18
USC00205591,09,99,99,     0.5, ,R,18
USC00205591,10,99,99,    10.8, ,R,18
USC00205591,11,99,99,    20.4, ,R,18
USC00205591,12,99,99,    28.4, ,R,18
USC00205603,01,99,99,    28.2, ,R,14
USC00205603,02,99,99,    26.2, ,R,15
USC00205603,03,99,99,    23.6, ,R,15
USC00205603,04,99,99,     9.5, ,R,16
USC00205603,05,99,99,     1.0, ,R,16
USC00205603,06,99,99,     0.0, ,R,16
